words	pos	ner
"['Um', 'it', ""'"", 's', 'just', 'music', '.', 'You', 'people', 'are', 'taking', 'it', 'way', 'too', 'personal', '.', 'Ishawna', 'did', 'an', 'OK', 'song', 'but', 'this', 'diss', 'was', 'fire', 'ð\x9f\x94¥', 'ð\x9f\x94¥', 'ð\x9f\x94¥', 'ð\x9f\x94¥', 'ð\x9f\x94¥', 'it', ""'"", 's', 'a', 'money', 'making', 'industry', 'and', 'clearly', 'suck', 'pussy', 'nah', 'do', 'road', '.', 'So', 'relax', 'and', 'have', 'a', 'good', 'listen', '.']"	"['IN', 'PRP', ""''"", 'JJ', 'RB', 'NN', '.', 'PRP', 'NNS', 'VBP', 'VBG', 'PRP', 'NN', 'RB', 'JJ', '.', 'NNP', 'VBD', 'DT', 'NN', 'NN', 'CC', 'DT', 'NN', 'VBD', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'PRP', ""''"", 'VBZ', 'DT', 'NN', 'NN', 'NN', 'CC', 'RB', 'JJ', 'JJ', 'NNS', 'VBP', 'NN', '.', 'CC', 'JJ', 'CC', 'VBP', 'DT', 'JJ', 'NN', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['wtf', 'these', 'niggas', 'snappin', 'ð\x9f\x98¥', 'ð\x9f\x98¥', 'feel', 'sorry', 'for', 'the', 'upcomming', 'artist', '#', 'QC', 'fuck', 'niggas']	['IN', 'DT', 'NNS', 'VBP', 'JJ', 'NNP', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NN', '#', 'NNP', 'VBD', 'NNS']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['This', 'would', 'have', 'been', 'a', 'lot', 'better', 'if', 'Bee', 'was', 'n', ""'"", 't', 'so', 'annoying']"	"['DT', 'MD', 'VB', 'VBN', 'DT', 'NN', 'JJR', 'IN', 'NNP', 'VBD', 'JJ', ""''"", 'NNS', 'IN', 'VBG']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O']
"['I', 'wonder', 'if', 'iDubbbz', 'just', 'plays', 'with', 'this', 'when', 'he', ""'"", 's', 'not', 'filming', '.']"	"['PRP', 'VBP', 'IN', 'NN', 'RB', 'VBZ', 'IN', 'DT', 'WRB', 'PRP', ""''"", 'VBZ', 'RB', 'JJ', '.']"	['O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Muselk', 'is', 'the', 'best', ':', 'D', 'Sexy', 'junkrat', 'ftw']	['NNP', 'VBZ', 'DT', 'JJS', ':', 'NNP', 'NNP', 'NN', 'NN']	['B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['rip', 'in', 'pieces', 'Ryzen']	['NN', 'IN', 'NNS', 'NNP']	['O', 'O', 'O', 'B-person']
"['I', 'can', 'only', 'imagine', 'how', 'happy', 'you', 'must', 'have', 'been', 'to', 'find', 'out', 'you', 'were', 'pregnant', '!', 'My', 'husband', 'and', 'I', 'have', 'been', 'trying', 'for', '15', 'months', '(', 'I', 'have', 'PCOS', ')', 'and', 'whenever', 'I', 'find', 'out', 'I', ""'"", 'm', 'pregnant', ""'"", 'll', 'probably', 'fall', 'apart', 'haha', '.']"	"['PRP', 'MD', 'RB', 'VB', 'WRB', 'JJ', 'PRP', 'MD', 'VB', 'VBN', 'TO', 'VB', 'RP', 'PRP', 'VBD', 'JJ', '.', 'PRP$', 'NN', 'CC', 'PRP', 'VBP', 'VBN', 'VBG', 'IN', 'CD', 'NNS', '(', 'PRP', 'VBP', 'VBN', ')', 'CC', 'WRB', 'PRP', 'VBP', 'RP', 'PRP', ""''"", 'NN', 'NN', 'POS', 'NN', 'RB', 'VB', 'RB', 'NN', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Archakam', 'Teaser', 'Darling', 'Fans']	['NNP', 'NNP', 'NNP', 'NNS']	['B-person', 'O', 'B-creative-work', 'O']
['No', 'rate', 'dah', 'song', 'total', 'fuckry', 'ishawna', 'tink', 'a', 'hip', 'hop', 'dis', 'song', 'nah', 'go', 'mek', 'u', 'get', 'no', 'popularity', 'in', 'dancehall', 'head', 'sick', 'bout', 'man', 'fe', 'nyam', 'lame', 'any', 'party', 'me', 'dah', 'n', 'dis', 'play', 'a', 'instant', 'exit']	['DT', 'NN', 'NN', 'NN', 'JJ', 'NN', 'NN', 'VBP', 'DT', 'NN', 'NN', 'NN', 'NN', 'RB', 'VB', 'NN', 'JJ', 'VB', 'DT', 'NN', 'IN', 'JJ', 'NN', 'JJ', 'NN', 'NN', 'NN', 'JJ', 'NN', 'DT', 'NN', 'PRP', 'JJ', 'JJ', 'NN', 'VB', 'DT', 'JJ', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['My', 'name', 'is', 'Nathan']	['PRP$', 'NN', 'VBZ', 'NNP']	['O', 'O', 'O', 'B-person']
"['T', '.', 'I', '.', 'Quit', 'inciting', 'violence', 'you', 'ai', 'n', ""'"", 't', 'helping', 'the', 'situation', '.', '.', '.', 'or', 'are', 'you', 'using', 'these', 'shootings', 'for', 'something', 'to', 'rap', 'about', '?', 'that', ""'"", 's', 'janky', 'Bro', '.', 'SmH']"	"['NNP', '.', 'PRP', '.', 'VB', 'VBG', 'NN', 'PRP', 'VBP', 'JJ', 'POS', 'NN', 'VBG', 'DT', 'NN', '.', '.', '.', 'CC', 'VBP', 'PRP', 'VBG', 'DT', 'NNS', 'IN', 'NN', 'TO', 'VB', 'IN', '.', 'IN', ""''"", 'JJ', 'NN', 'NNP', '.', 'NNP']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['If', 'my', 'lip', 'reading', 'is', 'as', 'accurate', 'as', 'I', 'think', 'it', 'is', ',', 'I', 'believe', 'the', 'old', 'man', 'whispered', 'BS', 'at', 'the', '3', ':', '10', 'mark', '.']	['IN', 'PRP$', 'NN', 'NN', 'VBZ', 'RB', 'JJ', 'IN', 'PRP', 'VBP', 'PRP', 'VBZ', ',', 'PRP', 'VBP', 'DT', 'JJ', 'NN', 'VBD', 'NNP', 'IN', 'DT', 'CD', ':', 'CD', 'NN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Why', 'd', '.', 'v', '.', 'a', '-', '.', '-']	['WRB', 'NN', '.', 'NN', '.', 'DT', ':', '.', ':']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['How', 'come', 'Natalia', ""'"", 's', 'sister', 'is', 'never', 'in', 'the', 'vlog', '?', '?', '?']"	['WRB', 'JJ', 'NNP', 'POS', 'NN', 'NN', 'VBZ', 'RB', 'IN', 'DT', 'NN', '.', '.', '.']	['O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['4', 'year', 'old', 'video', 'trending', '?', 'Shut', 'up', 'people', ',', 'the', 'trending', 'system', 'is', 'not', 'broken', '.']	['CD', 'NN', 'JJ', 'NN', 'VBG', '.', 'NNP', 'RP', 'NNS', ',', 'DT', 'NN', 'NN', 'VBZ', 'RB', 'VBN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['I', ""'"", 'm', 'looking', 'at', 'my', 'Casio', 'and', 'sighing', 'disappointedly', '.']"	"['PRP', ""''"", 'NN', 'VBG', 'IN', 'PRP$', 'NNP', 'CC', 'VBG', 'RB', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'O', 'O', 'O', 'O']
"['What', 'I', 'never', 'understood', 'about', 'the', ""'"", 'depopulation', 'secret', 'agenda', ""'"", 'is', 'if', 'that', 'is', 'the', 'goal', 'why', 'not', 'just', 'make', 'contraception', 'free', 'and', 'fast', 'track', 'RISUG', 'and', 'then', 'do', 'a', 'massive', 'family', 'planning', '/', 'sex', 'education', 'media', 'blitz', '?']"	"['WP', 'PRP', 'RB', 'VBD', 'IN', 'DT', 'POS', 'NN', 'JJ', 'NN', ""''"", 'VBZ', 'IN', 'DT', 'VBZ', 'DT', 'NN', 'WRB', 'RB', 'RB', 'VB', 'NN', 'JJ', 'CC', 'JJ', 'NN', 'NNP', 'CC', 'RB', 'VB', 'DT', 'JJ', 'NN', 'NN', 'NNP', 'NN', 'NN', 'NNS', 'NN', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Leeds', 'fan', 'I', 'I', 'come', 'here', 'for', 'the', 'Laughs']	['NNP', 'NN', 'PRP', 'PRP', 'VBP', 'RB', 'IN', 'DT', 'NNP']	['B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['obama', 'is', 'so', 'cool']	['NN', 'VBZ', 'RB', 'JJ']	['B-person', 'O', 'O', 'O']
['Thank', 'you', 'Joan', '&', 'K', 'Choi', 'for', 'these', 'awesome', 'helpful', 'video', '!', '!', '!', 'â\x98º', 'ï¸\x8f', 'ð\x9f\x99\x86']	['NNP', 'PRP', 'NNP', 'CC', 'NNP', 'NNP', 'IN', 'DT', 'JJ', 'NN', 'NN', '.', '.', '.', 'JJ', 'NN', 'NN']	['O', 'O', 'B-person', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['does', 'NOT', 'work', 'on', 'update']	['VBZ', 'NNP', 'VB', 'IN', 'JJ']	['O', 'O', 'O', 'O', 'O']
['I', 'Cant', 'Believe', 'This', 'Is', 'On', 'The', 'Trending', 'Tab', 'WHen', 'Its', 'From', '2013']	['PRP', 'VBP', 'VBP', 'DT', 'VBZ', 'IN', 'DT', 'NNP', 'NNP', 'NNP', 'PRP$', 'IN', 'CD']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['your', 'eyeliner', 'looks', 'good', '.', '.', 'i', 'cant', 'ever', 'get', 'a', 'cateye', 'look', 'aceptable', 'and', 'you', 'did', 'a', 'better', 'job', 'han', 'myself']	['PRP$', 'NN', 'VBZ', 'JJ', '.', '.', 'NN', 'VBP', 'RB', 'VB', 'DT', 'JJ', 'NN', 'JJ', 'CC', 'PRP', 'VBD', 'DT', 'JJR', 'NN', 'NN', 'PRP']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['JFT', '96', 'NEVER', 'buy', 'the', 'scum']	['RB', 'CD', 'NNP', 'VBP', 'DT', 'NN']	['O', 'O', 'O', 'O', 'O', 'O']
"['I', 'swear', 'this', 'is', 'the', 'best', 'Wendy', 'show', 'I', ""'"", 've', 'watched', '.', '.', '.', 'funny', 'and', 'want', 'more', '.', '.', '.', 'getting', 'nicky']"	"['PRP', 'VBP', 'DT', 'VBZ', 'DT', 'JJS', 'NNP', 'NN', 'PRP', ""''"", 'NN', 'VBD', '.', '.', '.', 'JJ', 'CC', 'VBP', 'JJR', '.', '.', '.', 'VBG', 'JJ']"	['O', 'O', 'O', 'O', 'O', 'O', 'B-creative-work', 'I-creative-work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['""', 'Wooow', '.', '.', 'what', 'part', 'of', 'Jamaica', 'is', 'he', 'from', '?', '""', 'ð\x9f\x98\x82', 'ð\x9f\x98\x82', 'ð\x9f\x98\x82', 'ð\x9f\x98\x82']"	['JJ', 'NNP', '.', '.', 'WP', 'NN', 'IN', 'NNP', 'VBZ', 'PRP', 'IN', '.', 'JJ', 'NN', 'NNP', 'NNP', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['OMG', 'YASSSSSSSSSSSSS', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '1']	['NNP', 'NNP', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'CD']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Nothing', 'But', 'Crap', 'news', 'strikes', 'again']	['NN', 'CC', 'NNP', 'NN', 'NNS', 'RB']	['B-corporation', 'I-corporation', 'I-corporation', 'I-corporation', 'O', 'O']
['SKIPPPPPPPPPPPPPPPPPPPPPPPPPP']	['NN']	['O']
['Please', 'give', 'me', '1', 'phone']	['NNP', 'VB', 'PRP', 'CD', 'NN']	['O', 'O', 'O', 'O', 'O']
"['""', 'Nice', 'beaver', '!', '""']"	['JJ', 'NNP', 'NN', '.', 'NN']	['O', 'O', 'O', 'O', 'O']
['FOR', 'THAT', 'REMY', 'EFFECT-', '1', ':', '40', ',', 'Remy', 'hair', ',', 'shoe', 'n', 'clothes', 'game', 'been', 'a', 'trademark']	['IN', 'DT', 'NNP', 'JJ', 'CD', ':', 'CD', ',', 'NNP', 'NN', ',', 'NN', 'RB', 'NNS', 'NN', 'VBN', 'DT', 'NN']	['O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['I', 'was', 'knew', 'TI', 'is', 'better', 'thsn', 'a', 'lotta', 'em', 'fake', 'ass', 'poluticians', '.']	['PRP', 'VBD', 'VBN', 'NNP', 'VBZ', 'RBR', 'VB', 'DT', 'NN', 'JJ', 'JJ', 'NN', 'NNS', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Macy', 'was', 'so', 'mean', 'to', 'Emily', 'I', 'ca', 'n', ""'"", 't', 'believe', 'she', 'did', 'that']"	['NNP', 'VBD', 'RB', 'JJ', 'TO', 'RB', 'PRP', 'MD', 'VB', 'POS', 'NN', 'VBP', 'PRP', 'VBD', 'IN']	['B-person', 'O', 'O', 'O', 'O', 'B-person', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O']
['Hi', 'guys', ',', 'I', 'have', 'a', 'joke', ':', 'Why', 'are', 'there', 'Peanuts', 'at', 'a', 'Berry', 'Farm', '.', '.', '.', 'ð\x9f\x98\x82']	['NNP', 'NNS', ',', 'PRP', 'VBP', 'DT', 'NN', ':', 'WRB', 'VBP', 'RB', 'NNP', 'IN', 'DT', 'NNP', 'NNP', '.', '.', '.', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Great', 'show', ';', 'great', ',', 'great', 'acting', 'and', 'scenery', '.', 'One', 'of', 'Jim', 'Carrey', ""'"", 's', 'greatest', 'classics', 'right', 'here', '.']"	['NNP', 'NN', ':', 'JJ', ',', 'JJ', 'NN', 'CC', 'NN', '.', 'CD', 'IN', 'NNP', 'NNP', 'POS', 'NN', 'JJS', 'NNS', 'RB', 'RB', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['I', 'love', 'April']	['PRP', 'VBP', 'NNP']	['O', 'O', 'O']
"['I', 'have', 'said', '""', 'Is', 'there', 'any', 'food', 'left', 'from', 'that', 'board', 'meeting', '?', '""', 'about', '100', 'times', '.', 'Fave', '.']"	['PRP', 'VBP', 'VBD', 'NN', 'NNP', 'RB', 'DT', 'NN', 'VBD', 'IN', 'DT', 'NN', 'NN', '.', 'NN', 'IN', 'CD', 'NNS', '.', 'NNP', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Still', 'my', 'favorite', 'meta', 'af', 'hero', ':', 'D']	['RB', 'PRP$', 'JJ', 'NN', 'NN', 'NN', ':', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['My', 'uncle', ""'"", 's', 'Galaxy', 'Note', '7', 'blew', 'up', 'much', 'harder']"	"['PRP$', 'NN', ""''"", 'JJ', 'NNP', 'NNP', 'CD', 'VBD', 'RB', 'JJ', 'NN']"	['O', 'O', 'O', 'O', 'B-product', 'I-product', 'I-product', 'O', 'O', 'O', 'O']
"['Guys', ',', 'who', ""'"", 's', 'the', 'guy', 'on', 'the', 'bench', '!', '?']"	"['NNP', ',', 'WP', ""''"", 'VBP', 'DT', 'NN', 'IN', 'DT', 'NN', '.', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['hey', 'gweh', 'u', 'suck', 'pussy', 'like', 'dog', 'STFU']	['NN', 'VBP', 'JJ', 'JJ', 'NN', 'IN', 'NN', 'NNP']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Silver', 'Falls', '!']	['NNP', 'NNP', '.']	['O', 'O', 'O']
['This', 'is', 'why', 'Fallon', 'is', 'better', '.', 'Not', 'just', 'shitty', 'Trump', 'jokes', '.', 'Actual', 'content', '.']	['DT', 'VBZ', 'WRB', 'NNP', 'VBZ', 'RBR', '.', 'RB', 'RB', 'JJ', 'NNP', 'NNS', '.', 'JJ', 'NN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O']
"['This', 'may', 'be', 'Oliver', ""'"", 's', 'best', 'piece', 'yet', '.']"	['DT', 'MD', 'VB', 'NNP', 'POS', 'NN', 'JJS', 'NN', 'RB', '.']	['O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O']
['Save', 'our', 'country', '.']	['NNP', 'PRP$', 'NN', '.']	['O', 'O', 'O', 'O']
['wow', 'amazing', 'trailer', ':', 'D']	['NN', 'VBG', 'NN', ':', 'NN']	['O', 'O', 'O', 'O', 'O']
"['i', ""'"", 've', 'never', 'been', 'so', 'glad', 'i', 'live', 'in', 'canada']"	"['NN', ""''"", 'NN', 'RB', 'VBN', 'RB', 'JJ', 'JJ', 'VBP', 'IN', 'NN']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location']
"['your', 'a', 'lot', 'braver', 'man', 'than', 'I', 'am', 'lol', '.', 'I', 'drive', 'a', 'truck', 'to', 'Los', 'Angeles', 'every', 'week', ',', 'and', 'I', 'wo', 'n', ""'"", 't', 'stay', 'in', 'Compton', '.', 'Just', 'sayin']"	['PRP$', 'DT', 'NN', 'IN', 'NN', 'IN', 'PRP', 'VBP', 'JJ', '.', 'PRP', 'VBP', 'DT', 'NN', 'TO', 'NNP', 'NNP', 'DT', 'NN', ',', 'CC', 'PRP', 'MD', 'VB', 'POS', 'JJ', 'NN', 'IN', 'NNP', '.', 'NNP', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O']
"['When', 'white', 'people', 'do', 'it', 'it', ""'"", 's', 'cultural', 'appropriation', 'but', 'when', 'black', 'people', 'do', 'it', 'it', ""'"", 's', 'trend', 'setters', '?', '?', '?', '?', 'Aight']"	"['WRB', 'JJ', 'NNS', 'VBP', 'PRP', 'PRP', ""''"", 'JJ', 'JJ', 'NN', 'CC', 'WRB', 'JJ', 'NNS', 'VBP', 'PRP', 'PRP', ""''"", 'JJ', 'NN', 'NNS', '.', '.', '.', '.', 'NNP']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Ahh', 'that', ""'"", 's', 'cute']"	"['NNP', 'WDT', ""''"", 'NNS', 'VBP']"	['O', 'O', 'O', 'O', 'O']
['ITS', 'OVER', '9000']	['NNP', 'NNP', 'CD']	['O', 'O', 'O']
['I', 'love', 'this', 'song', '.', 'Now', 'if', 'only', 'Del', 'will', 'make', 'a', 'return']	['PRP', 'VBP', 'DT', 'NN', '.', 'RB', 'IN', 'RB', 'NNP', 'MD', 'VB', 'DT', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O']
['If', 'you', 'book', 'and', 'fly', 'with', 'United', 'after', 'seeing', 'the', 'doctor', 'get', 'abused', 'by', 'this', 'company', '.', '.', '.', 'you', 'get', 'what', 'you', 'deserve', '.']	['IN', 'PRP', 'NN', 'CC', 'NN', 'IN', 'NNP', 'IN', 'VBG', 'DT', 'NN', 'NN', 'VBN', 'IN', 'DT', 'NN', '.', '.', '.', 'PRP', 'VBP', 'WP', 'PRP', 'VBP', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['what', 'happened', 'to', 'shima', 'is', 'shi', 'OK', '?']	['WP', 'VBD', 'TO', 'VB', 'VBZ', 'JJ', 'NNP', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Every', 'Sci-', 'Fi', 'Ever', '!', '?', '?']	['DT', 'NNP', 'NNP', 'NNP', '.', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
['https', ':', '/', '/', 'wn', '.', 'nr', '/', 'hSrCCL', '<', '<', '<', 'MASSIVE', 'GIVEAWAY']	['NN', ':', 'JJ', 'NNP', 'NN', '.', 'JJ', 'JJ', 'NN', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['The', 'mini', 'dance', 'session', 'tho', 'ð\x9f\x98\x82', 'ð\x9f\x98\x82', 'ð\x9f\x98\x82', 'happy', 'asf', 'to', 'prank', 'Crissy', 'lol', 'love', 'y', ""'"", 'all', 'ð\x9f\x92\x99']"	"['DT', 'NN', 'NN', 'NN', 'NN', 'NNP', 'NNP', 'NNP', 'JJ', 'NN', 'TO', 'VB', 'NNP', 'FW', 'VB', 'NN', ""''"", 'DT', 'NNS']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O']
['Hey', 'tanner', 'is', 'your', 'last', 'name', 'actually', 'fox']	['NNP', 'NN', 'VBZ', 'PRP$', 'JJ', 'NN', 'RB', 'VB']	['O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'B-person']
['Lil', 'Yachty', 'sounds', 'like', 'he', 'is', 'halfway', 'remedial', '.', 'This', 'new', 'generation', 'of', 'rap', 'is', 'garbage', '.']	['NNP', 'NNP', 'VBZ', 'IN', 'PRP', 'VBZ', 'JJ', 'JJ', '.', 'DT', 'JJ', 'NN', 'IN', 'NN', 'VBZ', 'NN', '.']	['B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Oh', '.', '.', '.', 'Koops', '.', '.', '.']	['UH', '.', '.', '.', 'NNP', '.', '.', '.']	['O', 'O', 'O', 'O', 'B-creative-work', 'O', 'O', 'O']
['Ronaldo', 'FIFA', '18', 'card', 'shooting', 'stats', ':', 'Shot', 'power', ':', '96', 'Long', 'shots', ':', '92', 'Volleys', ':', '89', 'Jumping', ':', '95', 'Heading', 'Acc', '.', ':', '91']	['NNP', 'NNP', 'CD', 'NN', 'VBG', 'NNS', ':', 'JJ', 'NN', ':', 'CD', 'JJ', 'NNS', ':', 'CD', 'NNS', ':', 'CD', 'NN', ':', 'CD', 'NNP', 'NNP', '.', ':', 'CD']	['B-product', 'I-product', 'I-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['And', 'Do', 'draw', 'your', 'comments']	['CC', 'NNP', 'VB', 'PRP$', 'NNS']	['O', 'O', 'O', 'O', 'O']
"['Where', ""'"", 's', 'Kishan', '?']"	"['WRB', ""''"", 'NN', 'NNP', '.']"	['O', 'O', 'O', 'B-location', 'O']
['IF', 'You', 'want', 'anigga', 'u', 'go', 'have', 'to', 'send', 'a', 'SWAT', 'team']	['IN', 'PRP', 'VBP', 'JJ', 'NN', 'VBP', 'VBP', 'TO', 'VB', 'DT', 'NNP', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O']
['So', 'much', 'references', 'in', 'the', 'video', 'shoot', ':', 'DMX', ',', 'Busta', 'and', 'I', 'probably', 'miss', 'some', 'other']	['RB', 'JJ', 'NNS', 'IN', 'DT', 'NN', 'NN', ':', 'NNP', ',', 'NNP', 'CC', 'PRP', 'RB', 'VBP', 'DT', 'JJ']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O']
['Why', 'mini-', 'DP', 'instead', 'of', 'Thunderbolt', '3', '-', '.', '-']	['WRB', 'JJ', 'NNP', 'RB', 'IN', 'NNP', 'CD', ':', '.', ':']	['O', 'B-product', 'I-product', 'O', 'O', 'B-product', 'I-product', 'O', 'O', 'O']
['i', 'bet', 'this', 'was', 'the', 'most', 'fun', 'Don', 'Cheadle', 'had', 'in', 'a', 'long', 'time']	['JJ', 'VBD', 'DT', 'VBD', 'DT', 'RBS', 'JJ', 'NNP', 'NNP', 'VBD', 'IN', 'DT', 'JJ', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O']
