words	pos	ner
['Study', 'and', 'Go', 'Abroad', 'Fairs', '.', 'They', 'will', 'be', 'holding', 'an', 'Expo', 'on', 'Feb', '25', 'at', 'the', 'Vanc', '.', 'Convention', 'Centre', 'from', '2-6', 'pm', '.', 'http://t.co/7njj7B8Pj3']	['NN', 'CC', 'NNP', 'NNP', 'NNP', '.', 'PRP', 'MD', 'VB', 'VBG', 'DT', 'NN', 'IN', 'NNP', 'CD', 'IN', 'DT', 'NNP', '.', 'NNP', 'NNP', 'IN', 'JJ', 'NN', '.', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'I-location', 'I-location', 'O', 'O', 'O', 'O', 'O']
['1', 'amazing', 'follower', 'in', 'the', 'last', 'day', 'and', 'there', 'will', 'be', 'more', 'tomorrow', '.', 'Growing', 'with', 'http://t.co/bxIkfQjmQP']	['CD', 'VBG', 'NN', 'IN', 'DT', 'JJ', 'NN', 'CC', 'EX', 'MD', 'VB', 'JJR', 'NN', '.', 'VBG', 'IN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['RT', '@SneakerShouts', ':', 'The', 'Air', 'Jordan', 'Bordeaux', '7s', 'retro', 'again', 'on', 'July', '4th', ',', '2015', 'http://t.co/NCO1pkxmf5']	['NNP', 'NNS', ':', 'DT', 'NNP', 'NNP', 'NNP', 'CD', 'NN', 'RB', 'IN', 'NNP', 'CD', ',', 'CD', 'NN']	['O', 'O', 'O', 'O', 'B-product', 'I-product', 'I-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['RT', '@V0Ella', ':', 'The', '6th', 'poem', 'in', 'our', 'Poetry', 'Challenge', 'shortlist', 'is', 'Stubborn', 'Heart', 'by', '@Me_Marina', 'http://t.co/EfEcdlfr8X', 'http://t.co/8Zh21605Dc']	['NNP', 'NN', ':', 'DT', 'CD', 'NN', 'IN', 'PRP$', 'NNP', 'NNP', 'NN', 'VBZ', 'JJ', 'NNP', 'IN', 'NNP', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-creative-work', 'I-creative-work', 'O', 'O', 'O', 'O']
"['THANK', 'YOU', '&amp;', 'HAPPY', 'NEW', 'YEAR', 'EVERYONE', '!', 'ON', 'WEDNESDAY', '31', ""WE'LL"", 'OPEN', 'UNTIL', '3:00', 'AND', ""WE'LL"", 'BE', 'CLOSED', 'ON', 'THURSDAY', '&amp;', 'FRIDAY', 'JANUARY', '1', '&amp;', '2', '20FIFTEEN']"	['NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', '.', 'NNP', 'NNP', 'CD', 'NNP', 'NNP', 'NNP', 'CD', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'CD', 'VBD', 'CD', 'CD']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"[""Don't"", 'forget', 'tomorrow', 'is', 'Martin', 'Luther', 'King', 'Jr', 'Day', '.', 'We', 'will', 'not', 'be', 'having', 'school', '.', 'See', 'you', 'all', 'on', 'Tuesday', '!', 'Go', 'Colts', '!']"	['NNP', 'NN', 'NN', 'VBZ', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', '.', 'PRP', 'MD', 'RB', 'VB', 'VBG', 'NN', '.', 'VB', 'PRP', 'DT', 'IN', 'NNP', '.', 'NNP', 'NNP', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O']
['You', 'may', 'already', 'have', 'your', 'schedule', 'set', 'in', 'stone', 'but', 'you', 'might', '...', 'More', 'for', 'Scorpio', 'http://t.co/vdrHqQ5JRo']	['PRP', 'MD', 'RB', 'VB', 'PRP$', 'NN', 'VBN', 'IN', 'NN', 'CC', 'PRP', 'MD', ':', 'JJR', 'IN', 'NNP', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['RT', '@JaiBrooks1', ':', 'Fuck', 'I', 'hear', 'mozzies', 'flying', 'around', 'the', 'room', ':(', ""I'm"", 'going', 'to', 'be', 'itchy', 'like', 'a', 'bitchy', 'tomorrow', 'morning']"	['NNP', 'NN', ':', 'NN', 'PRP', 'VBP', 'NNS', 'VBG', 'IN', 'DT', 'NN', 'NNP', 'NNP', 'VBG', 'TO', 'VB', 'VBN', 'IN', 'DT', 'NN', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@abbyjanecoleman', 'Merry', 'Xmas', 'to', 'you', 'and', 'your', 'Family', 'may', 'it', 'B', 'Happy', 'Healthy', 'Safe', '&amp;', 'Joyous', '!', 'Xx']	['NN', 'NNP', 'NNP', 'TO', 'PRP', 'CC', 'PRP$', 'NNP', 'MD', 'PRP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', '.', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['RT', '@MadelnCanada', ':', 'Roll', 'Up', 'the', 'Rim', 'is', 'back', 'at', 'Timmies', 'February', '2nd', 'RT', 'to', 'save', 'a', 'life']	['NNP', 'NN', ':', 'NNP', 'IN', 'DT', 'NNP', 'VBZ', 'RB', 'IN', 'NNP', 'NNP', 'CD', 'NNP', 'TO', 'VB', 'DT', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['RT', '@UCBrowser', ':', '@BabuBeg', 'It', ""'s"", 'on', 'January', '4', '.']"	['NNP', 'NN', ':', 'VB', 'PRP', 'VBZ', 'IN', 'NNP', 'CD', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['RT', '@DepressedDarth', ':', 'How', 'I', 'feel', 'the', 'Monday', 'after', 'the', 'Super', 'Bowl', 'http://t.co/k37oBHR4KY']	['NNP', 'NN', ':', 'WRB', 'PRP', 'VBP', 'DT', 'NNP', 'IN', 'DT', 'NNP', 'NNP', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['when', 'they', 'playing', 'come', 'over', 'on', 'the', 'last', 'sunday', 'radio', 'show', 'i', 'wanted', 'to', 'rip', 'my', 'face', 'off']	['WRB', 'PRP', 'VBP', 'VBN', 'IN', 'IN', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'RB', 'VBD', 'TO', 'VB', 'PRP$', 'NN', 'IN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Tuesday', 'is', 'my', 'consoltation', 'for', 'this', 'laser', 'surgery', 'for', 'my', 'arm', 'tattoo', 'needs', 'to', 'get', 'of', 'this', 'shit']	['NNP', 'VBZ', 'PRP$', 'NN', 'IN', 'DT', 'NN', 'NN', 'IN', 'PRP$', 'NN', 'NN', 'VBZ', 'TO', 'VB', 'IN', 'DT', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['RT', '@julietteberton', ':', 'Jean', 'Dujardin', ""c'est"", 'une', 'bombe', 'sexuelle', 'mon', 'dieu']"	['NNP', 'NN', ':', 'JJ', 'NNP', 'JJS', 'JJ', 'NN', 'NN', 'NN', 'NN']	['O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O']
['No', 'work', 'tomorrow', 'I', 'get', 'to', 'relax', 'and', 'recover', 'cause', 'of', 'my', 'sickness']	['DT', 'NN', 'NN', 'PRP', 'VBP', 'TO', 'VB', 'CC', 'VB', 'NN', 'IN', 'PRP$', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Congrats', 'to', '@UCRsoccer_M', 'SR', 'Otis', 'Earle', 'on', 'being', 'drafted', '1st', 'round', ',', '15th', 'overall', 'to', '@FCDallas', '!', 'Great', 'get', 'for', 'them', '.']	['NNS', 'TO', 'VB', 'NNP', 'NNP', 'NNP', 'IN', 'VBG', 'VBN', 'CD', 'NN', ',', 'CD', 'JJ', 'TO', 'VB', '.', 'NNP', 'VB', 'IN', 'PRP', '.']	['O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Woo', '!', 'Off', 'to', 'hang', 'with', 'Margaret', 'Atwood', ',', 'April', '6', '!', '2015', '.', 'So', 'far', ',', 'so', 'good', '.', '#amwriting']	['UH', '.', 'IN', 'TO', 'VB', 'IN', 'NNP', 'NNP', ',', 'NNP', 'CD', '.', 'CD', '.', 'RB', 'RB', ',', 'RB', 'JJ', '.', 'VBG']	['O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['comme', 'celle', 'a', 'ma', 'soeur', 'ou', 'celle', 'comme', 'mon', 'beau', 'frere']	['NN', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', 'NN', 'NN', 'NN', 'RB']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['RT', '@NBA_JaM_', ':', '#KREAM', 'January', '2015', '#DirtyBirdscartel', '#Amg', '#DontknockTheHustle', '#SupportIt', 'http://t.co/doIFRSC5ku']	['NNP', 'NN', ':', 'NN', 'NNP', 'CD', 'NNP', 'NNP', 'NNP', 'NNP', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ISI', 'AND', 'FBI', 'TO', 'REPEAT', 'PESAWAR', ',', 'INDIA', 'MAY', 'BE', 'BLAMED', 'http://t.co/1BEFEimht1']	['NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', ',', 'NNP', 'NNP', 'NNP', 'NNP', 'NN']	['B-corporation', 'O', 'B-corporation', 'O', 'O', 'B-location', 'O', 'B-location', 'O', 'O', 'O', 'O']
"['Save', 'the', 'Date', '2/22/15', '-', '""', 'Blok', 'Club', 'Djs', '5th', 'Annual', 'Meet', 'N-Greet', '-', 'for', 'more', 'info', 'on', 'performances', 'or', 'sponsorship', '-', 'text', 'http://t.co/OmxeIQDbzk']"	['VB', 'DT', 'NNP', 'CD', ':', 'NN', 'NNP', 'NNP', 'NNP', 'CD', 'NNP', 'NNP', 'NNP', ':', 'IN', 'JJR', 'NN', 'IN', 'NNS', 'CC', 'NN', ':', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'I-group', 'I-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['RT', 'Crof', ':', 'Saudi', 'Arabia', ':', 'One', 'new', '#MERS', 'case', ',', 'no', 'deaths', 'as', 'of', 'noon', 'January', '19', 'http://t.co/C4RX9S9fX8']	['NNP', 'NNP', ':', 'NNP', 'NNP', ':', 'CD', 'JJ', 'NNS', 'NN', ',', 'DT', 'NNS', 'IN', 'IN', 'NN', 'NNP', 'CD', 'NN']	['O', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['We', 'still', 'have', 'some', 'space', 'available', 'in', 'our', 'Ocean', 'Explorers', 'class', 'on', 'Friday', 'mornings', 'for', '3-5', 'year', 'olds', '.', 'This', 'week', '...', 'http://t.co/Z36HAJt7q6']	['PRP', 'RB', 'VBP', 'DT', 'NN', 'JJ', 'IN', 'PRP$', 'NNP', 'NNP', 'NN', 'IN', 'NNP', 'NNS', 'IN', 'JJ', 'NN', 'NNS', '.', 'DT', 'NN', ':', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['iPad', 'Mini', 'Retina', '2nd', 'Generation', '16GB', 'Wifi', '-', 'Space', 'Gray/Whitehttp', ':/', '/', 'rover.ebay.com/rover/1/711-53200-19255-0/1?ff3', '...', 'http://t.co/LSXxLAoWO3']	['NN', 'NNP', 'NNP', 'CD', 'NNP', 'CD', 'NNP', ':', 'NN', 'NNP', 'NNP', 'NNP', 'NN', ':', 'NN']	['B-product', 'I-product', 'I-product', 'I-product', 'I-product', 'I-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['RT', '@SincerelyTumblr', ':', 'can', 'it', 'be', 'summer', 'tomorrow']	['NNP', 'NN', ':', 'MD', 'PRP', 'VB', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['please', 'come', 'over', 'tomorrow', 'omg']	['VB', 'VB', 'IN', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O']
['@aneekbiswas', 'U', 'never', 'knw', 'it', 'may', 'that', 'Hero', 'may', 've', 'consciously', 'stayed', 'away', 'from', 'IPL', 'they', 'want', 'to', 'target', 'Tier', '2', 'cities', 'more', 'thus', 'hockey', '?']	['NN', 'NNP', 'RB', 'VBD', 'PRP', 'MD', 'IN', 'NNP', 'MD', 'VB', 'RB', 'VBN', 'RP', 'IN', 'NNP', 'PRP', 'VBP', 'TO', 'VB', 'NNP', 'CD', 'NNS', 'RBR', 'RB', 'NN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@MINHOICHOI', '@BabySoul__IRP', 'jan', 'pacaran', 'di', 'mt', 'q']	['JJ', 'NNP', 'NN', 'NN', 'NN', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
['JANUARY', '3', 'pwede', 'na', 'ulit', 'magshipping', '..', 'PAKI', 'READY', 'MGA', 'ORDERS', 'AND', 'PAYMENTS']	['NNP', 'CD', 'NN', 'TO', 'JJ', 'VBG', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@lonabenali29', 'merci', 'a', 'toi', 'pour', 'le', 'follow', 'Je', 't', 'invite', 'a', 'visiter', 'mon', 'nouveau', 'site', 'http://t.co/nvaLokQGoy', 'et', 'a', 'me', 'partager', 'tes', 'avis']	['NN', 'VBZ', 'DT', 'JJ', 'NN', 'NN', 'VBP', 'NNP', 'NN', 'NN', 'DT', 'NN', 'NN', 'IN', 'NN', 'NN', 'VBZ', 'DT', 'PRP', 'JJR', 'NNS', 'VBP']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['RT', '@scooterbraun', ':', 'We', 'got', 'it', 'in', 'today', 'buddy', '.', 'Good', 'times', '.', 'Sunday', 'hoops', '@thatrygood', 'http://t.co/uli7Xri5IO']	['NNP', 'NN', ':', 'PRP', 'VBD', 'PRP', 'IN', 'NN', 'NN', '.', 'JJ', 'NNS', '.', 'NNP', 'VBD', 'NNP', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@samuelarango4', 'zamu', 'sep', 'OKNO', '&lt;', '3']	['JJ', 'NN', 'NN', 'NNP', 'VBZ', 'CD']	['O', 'O', 'O', 'O', 'O', 'O']
['RT', '@PsychNews', ':', 'Virtual', 'Bodyswapping', 'May', 'Reduce', 'PrejudiceToward', 'Others', 'http://t.co/9ll2OwNfm3']	['JJ', 'NNS', ':', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['It', ""'s"", 'Monday', ',', 'it', ""'s"", 'cold', ',', 'it', ""'s"", 'raining', '.', 'So', 'here', 'the', 'Season', '3', '#HouseofCards', 'trailer', ':', 'http://t.co/AmIYroSS6b', 'http://t.co/enSjJVPWuc']"	['PRP', 'VBZ', 'NNP', ',', 'PRP', 'VBZ', 'JJ', ',', 'PRP', 'VBZ', 'VBG', '.', 'RB', 'RB', 'DT', 'NNP', 'CD', 'NNS', 'NN', ':', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-creative-work', 'O', 'O', 'O', 'O']
"['Pre', 'Order', 'Jaket', 'Korea', 'BARCA', '""', 'RIDE', '""', 'sd', '7', 'Jan', ',', '185K', 'belum', 'ongkir', '@riyan_rabbit', 'SMS/WA', '081235994171', 'pin', '512A3491', 'http://t.co/icBiZMv5dS']"	['NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'CD', 'NNP', ',', 'CD', 'NN', 'JJ', 'NNP', 'NNP', 'CD', 'NN', 'CD', 'NN']	['O', 'O', 'B-product', 'I-product', 'I-product', 'I-product', 'I-product', 'I-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['RT', '@frizingmun', ':', 'Vidim', 'anaconda', 'foru', 'i', 'poslije', 'toga', 'jedno', 'sat', 'vremena', 'bacam', 'vlastito', 'oko', 'u', 'zid', 'i', 'hvatam', 'ga', 'da', 'se', 'smirim', '.']	['NNP', 'NN', ':', 'NNP', 'IN', 'NN', 'NN', 'VBP', 'NN', 'NN', 'VBD', 'JJ', 'NN', 'NN', 'NN', 'JJ', 'NN', 'NN', 'VBP', 'NN', 'NN', 'NN', 'NN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Coming', 'to', 'Costa', 'Mesa', 'January', '30th', ',', 'the', '@o2experience', ':', 'a', 'fresh', 'look', 'at', 'life', ',', 'death', ',', 'sex', '&amp;', 'romance', 'w/', '@levilusko', '!', 'http://t.co/Z0jVFsdE2p']	['VBG', 'TO', 'NNP', 'NNP', 'NNP', 'CD', ',', 'DT', 'NN', ':', 'DT', 'JJ', 'NN', 'IN', 'NN', ',', 'NN', ',', 'NN', 'JJ', 'NN', 'NN', 'NN', '.', 'NN']	['O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['RT', '@Moi_JaimeCa', ':', 'Quand', 'tu', 'me', 'manques', ',', 'je', 'relis', 'nos', 'anciennes', 'conversations', 'et', 'je', 'ris', 'devant', 'mon', 'portable', '.']	['NNP', 'NN', ':', 'NNP', 'VB', 'PRP', 'NNS', ',', 'NN', 'NN', 'JJ', 'NNS', 'NNS', 'VBP', 'JJ', 'NN', 'JJ', 'NN', 'NN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['RT', '@SincerelyTumblr', ':', 'Tomorrow', 'is', 'Christmas', 'Eve', 'http://t.co/YO8PyOjrQS']	['NNP', 'NN', ':', 'NN', 'VBZ', 'NNP', 'NNP', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['I', 'caught', '5', 'shows', 'this', 'week', 'in', 'Nov', '.', '94', 'when', 'Mosier', 'pointed', 'his', 'personal', 'video', 'camera', '@', 'Phish', ':', 'Bluegrass', 'Sessions', '1994', 'http://t.co/XsgX2CpARe']	['PRP', 'VBD', 'CD', 'NNS', 'DT', 'NN', 'IN', 'NNP', '.', 'CD', 'WRB', 'NNP', 'VBD', 'PRP$', 'JJ', 'NN', 'NN', 'JJ', 'NN', ':', 'NNP', 'NNP', 'CD', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O']
['http://t.co/2IIhrPcUUR', 'December', '17', ',', '2014', 'at', '10:57', 'PM']	['JJ', 'NNP', 'CD', ',', 'CD', 'IN', 'CD', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Da', 'good', 'folks', 'over', 'at', '#WizdomBody', 'may', 'need', 'to', 'change', 'our', 'narrative', 'a', 'bit', '.', 'Our', 'overall', 'message', 'may', 'be', 'gettin', '#Misunderstood', '#NobodySmilin']	['NNP', 'JJ', 'NNS', 'IN', 'IN', 'NN', 'MD', 'VB', 'TO', 'VB', 'PRP$', 'JJ', 'DT', 'NN', '.', 'PRP$', 'JJ', 'NN', 'MD', 'VB', 'JJ', 'NNP', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['RT', '@DFkinLopes', ':', 'when', 'u', 'miss', 'the', 'Capri-sun', 'hole', 'http://t.co/wVMkaxk1il']	['NNP', 'NNS', ':', 'WRB', 'JJ', 'VBP', 'DT', 'NNP', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'O', 'O']
"['20th', 'Anniversary', 'Vancouver', 'Resource', 'Investment', 'Conference', '2015', 'http://t.co/40mBR59FZ5', 'what', ""'s"", 'in', 'store', 'for', 'investors', '#VRIC2015', '@Cambridge']"	['JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'CD', 'VBD', 'WP', 'VBZ', 'IN', 'NN', 'IN', 'NNS', 'CD', 'NN']	['O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['And', 'after', 'my', 'accident', 'in', 'Feb', ',', 'God', 'started', 'showing', 'me', 'people', 'true', 'colors', 'and', 'weeding', 'all', 'the', 'bs', 'out', 'my', 'life', '...']	['CC', 'IN', 'PRP$', 'NN', 'IN', 'NNP', ',', 'NNP', 'VBD', 'VBG', 'PRP', 'NNS', 'JJ', 'NNS', 'CC', 'VBG', 'PDT', 'DT', 'NN', 'IN', 'PRP$', 'NN', ':']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['On', '2nd', 'Viewing', ':', 'Aside', 'from', 'Evan', 'Peters', ""'"", 'thrilling', 'slow', 'motion', 'segment', 'as', 'Quicksilver', ',', '#DaysofFuturePast', 'is', 'really', 'dull', '.', '#TheCriticsWereWrong']"	['IN', 'CD', 'NN', ':', 'RB', 'IN', 'NNP', 'NNP', 'POS', 'VBG', 'JJ', 'NN', 'NN', 'IN', 'NNP', ',', 'NNP', 'VBZ', 'RB', 'JJ', '.', 'VB']	['O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'B-creative-work', 'O', 'O', 'O', 'O', 'O']
['The', 'more', 'broad', 'your', 'marketing', 'is', 'the', 'more', 'inefficient', 'you', 'are', '-', 'http://t.co/ghiHrEYeGI', '#itunes', '#marketing', '#online', '#social', '#tips', '#success']	['DT', 'JJR', 'JJ', 'PRP$', 'NN', 'VBZ', 'DT', 'RBR', 'JJ', 'PRP', 'VBP', ':', 'NN', 'NNS', 'VBG', 'JJ', 'JJ', 'NNS', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['RT', '@mainlymendes', ':', 'HAVE', 'A', 'GOOD', 'DAY', 'REMEMBER', 'ITS', 'FRIDAY']	['NNP', 'NNS', ':', 'VB', 'DT', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['#PeopleWhoMadeMy2014', 'mon', 'ange', '@Hannyversaire']	['JJ', 'NN', 'NN', 'NN']	['O', 'O', 'O', 'O']
"['""', 'Unspeakable', 'Brutality', '"":', 'PM', 'Modi', 'on', 'Pakistan', 'School', 'Attack', ':', 'India', 'on', 'Tuesday', 'condemned', 'a', 'deadly', 'attack', 'by', 'Tali', '...', 'http://t.co/R52d7y4UNB']"	['NN', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', 'NNP', ':', 'NNP', 'IN', 'NNP', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'NNP', ':', 'NN']	['O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'B-location', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@1t1', 'December', '21', ',', '2014', 'at', '09:50', 'PM', 'post', '!!', 'rr']	['JJ', 'NNP', 'CD', ',', 'CD', 'IN', 'CD', 'NNP', 'NN', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['oig', 'se', 'me', 'pego', '#CreoEnTi', 'por', 'que', 'no', 'sep', '!']	['NN', 'VB', 'PRP', 'JJ', 'NNP', 'NN', 'NN', 'DT', 'NN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Whoa', '!', 'New', 'York', 'City', 'is', 'getting', 'almost', '70cm', 'of', 'snow', 'on', 'Monday', 'and', 'Tuesday', 'combined', '!', 'Checked', 'Montreal', 'and', ""we're"", 'only', 'getting', '5', '!', '#crisisaverted']"	['NNP', '.', 'NNP', 'NNP', 'NNP', 'VBZ', 'VBG', 'RB', 'CD', 'IN', 'NN', 'IN', 'NNP', 'CC', 'NNP', 'VBD', '.', 'JJ', 'NNP', 'CC', 'VBD', 'RB', 'VBG', 'CD', '.', 'VBN']	['O', 'O', 'B-location', 'I-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Dec', '24', '-', 'Jan', '24', '#FRANCE', 'MICRO', 'FOCUS', 'add', '#phone', ':', '+43', '7', '..', '694', '0', 'http://t.co/8CT3GeiH9s', '#MICROFOCUS']	['NNP', 'CD', ':', 'NN', 'CD', 'NN', 'NNP', 'NNP', 'VBZ', 'NN', ':', 'JJ', 'CD', 'JJ', 'CD', 'CD', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
